projectname,project_match_score,project_match_reason,sco,excel_row_number,versionnumber,with_party,started_on,ended_on,total_calendar_days,total_business_days,source_start_event,source_end_event,needs_lori_to_confirm,reasoning_because_this_was_complex,raw_status_text
SDN Release 4,100,project supplied directly by Lori's Completed SCOs consolidated lists v1.0.xlsx,SCO-PROV-515 SDN Release 4 Implementation,24,V1,ADSL,2023-05-05,2023-07-11,68,48,"May 5/23 - SOW with Province who have asked for an early project start, so SCO number assigned so a WBS code can be created","July 12/23 - SOW rec'd from vendor, internal review scheduled for today",A returned/back event appeared without a clearly logged Province submission for the prior ADSL turn; Lori should confirm whether a send event is missing in the source text.,The lifecycle opened on the ADSL side until the first Province handoff was visible.,"Aug 23/23 - Signed
Aug 21/23 - Province agreed to move to Final, with Sian
Aug 15/23 - V5 sent to Province
Aug 14/23 - V4 back from Province
Aug 9/23 - Rian talking to Emma
Aug 8/23 - Province responded with statement regarding SOWs not being ROM picing, internal convo needed, emailed Michelle
Aug 1/23 - V3 sent to Province
July 27/23 - V2 back from Province, question with Chris
July 14/23 - V1 sent to Province
July 14/23 - With Lori C. and Sian for approval
July 12/23 - Decision to remove licenses from this SCO and scribe them at a later date, with internal team for review
July 12/23 - SOW rec'd from vendor, internal review scheduled for today
July 10/23 - Cathy followed up with Vendor
July 6/23 - Cathy getting quotes from vendors 
June 23/23 - Michelle C following up with Vendor quotes
June 19/23 - Cathy emailed Chris to obtain vendor quotes for the external resources
June 19/23 - Followed up and scheduled an internal mtg 
June 15/23 - Draft started, emailed Chris/Cathy for the updated table 
June 13/23 - SOW Rel 4 approved
May 5/23 - SOW with Province who have asked for an early project start, so SCO number assigned so a WBS code can be created"
SDN Release 4,100,project supplied directly by Lori's Completed SCOs consolidated lists v1.0.xlsx,SCO-PROV-515 SDN Release 4 Implementation,24,V3,ADSL,2023-07-14,2023-07-14,1,1,July 14/23 - With Lori C. and Sian for approval,July 14/23 - V1 sent to Province,,"The file was back from Province and ADSL/internal work resumed before the next send. The send/submission date is counted with the sender, per Sam.","Aug 23/23 - Signed
Aug 21/23 - Province agreed to move to Final, with Sian
Aug 15/23 - V5 sent to Province
Aug 14/23 - V4 back from Province
Aug 9/23 - Rian talking to Emma
Aug 8/23 - Province responded with statement regarding SOWs not being ROM picing, internal convo needed, emailed Michelle
Aug 1/23 - V3 sent to Province
July 27/23 - V2 back from Province, question with Chris
July 14/23 - V1 sent to Province
July 14/23 - With Lori C. and Sian for approval
July 12/23 - Decision to remove licenses from this SCO and scribe them at a later date, with internal team for review
July 12/23 - SOW rec'd from vendor, internal review scheduled for today
July 10/23 - Cathy followed up with Vendor
July 6/23 - Cathy getting quotes from vendors 
June 23/23 - Michelle C following up with Vendor quotes
June 19/23 - Cathy emailed Chris to obtain vendor quotes for the external resources
June 19/23 - Followed up and scheduled an internal mtg 
June 15/23 - Draft started, emailed Chris/Cathy for the updated table 
June 13/23 - SOW Rel 4 approved
May 5/23 - SOW with Province who have asked for an early project start, so SCO number assigned so a WBS code can be created"
SDN Release 4,100,project supplied directly by Lori's Completed SCOs consolidated lists v1.0.xlsx,SCO-PROV-515 SDN Release 4 Implementation,24,V2,CSBC,2023-07-15,2023-07-27,13,9,July 14/23 - V1 sent to Province,"July 27/23 - V2 back from Province, question with Chris",,Province held the document after the prior send until the next explicit or inferred hand-back.,"Aug 23/23 - Signed
Aug 21/23 - Province agreed to move to Final, with Sian
Aug 15/23 - V5 sent to Province
Aug 14/23 - V4 back from Province
Aug 9/23 - Rian talking to Emma
Aug 8/23 - Province responded with statement regarding SOWs not being ROM picing, internal convo needed, emailed Michelle
Aug 1/23 - V3 sent to Province
July 27/23 - V2 back from Province, question with Chris
July 14/23 - V1 sent to Province
July 14/23 - With Lori C. and Sian for approval
July 12/23 - Decision to remove licenses from this SCO and scribe them at a later date, with internal team for review
July 12/23 - SOW rec'd from vendor, internal review scheduled for today
July 10/23 - Cathy followed up with Vendor
July 6/23 - Cathy getting quotes from vendors 
June 23/23 - Michelle C following up with Vendor quotes
June 19/23 - Cathy emailed Chris to obtain vendor quotes for the external resources
June 19/23 - Followed up and scheduled an internal mtg 
June 15/23 - Draft started, emailed Chris/Cathy for the updated table 
June 13/23 - SOW Rel 4 approved
May 5/23 - SOW with Province who have asked for an early project start, so SCO number assigned so a WBS code can be created"
SDN Release 4,100,project supplied directly by Lori's Completed SCOs consolidated lists v1.0.xlsx,SCO-PROV-515 SDN Release 4 Implementation,24,V5,ADSL,2023-07-28,2023-08-01,5,3,"July 27/23 - V2 back from Province, question with Chris",Aug 1/23 - V3 sent to Province,,"After the returned/back event, the next ADSL turn ran until the next Province submission. The send/submission date is counted with the sender, per Sam.","Aug 23/23 - Signed
Aug 21/23 - Province agreed to move to Final, with Sian
Aug 15/23 - V5 sent to Province
Aug 14/23 - V4 back from Province
Aug 9/23 - Rian talking to Emma
Aug 8/23 - Province responded with statement regarding SOWs not being ROM picing, internal convo needed, emailed Michelle
Aug 1/23 - V3 sent to Province
July 27/23 - V2 back from Province, question with Chris
July 14/23 - V1 sent to Province
July 14/23 - With Lori C. and Sian for approval
July 12/23 - Decision to remove licenses from this SCO and scribe them at a later date, with internal team for review
July 12/23 - SOW rec'd from vendor, internal review scheduled for today
July 10/23 - Cathy followed up with Vendor
July 6/23 - Cathy getting quotes from vendors 
June 23/23 - Michelle C following up with Vendor quotes
June 19/23 - Cathy emailed Chris to obtain vendor quotes for the external resources
June 19/23 - Followed up and scheduled an internal mtg 
June 15/23 - Draft started, emailed Chris/Cathy for the updated table 
June 13/23 - SOW Rel 4 approved
May 5/23 - SOW with Province who have asked for an early project start, so SCO number assigned so a WBS code can be created"
SDN Release 4,100,project supplied directly by Lori's Completed SCOs consolidated lists v1.0.xlsx,SCO-PROV-515 SDN Release 4 Implementation,24,V4,CSBC,2023-08-02,2023-08-07,6,4,Aug 1/23 - V3 sent to Province,"Aug 8/23 - Province responded with statement regarding SOWs not being ROM picing, internal convo needed, emailed Michelle",ADSL/internal work resumed after a Province send without an explicit returned/back/received line; v9 inferred a CSBC interval followed by the next ADSL turn.,Province held the document after the prior send until the next explicit or inferred hand-back.,"Aug 23/23 - Signed
Aug 21/23 - Province agreed to move to Final, with Sian
Aug 15/23 - V5 sent to Province
Aug 14/23 - V4 back from Province
Aug 9/23 - Rian talking to Emma
Aug 8/23 - Province responded with statement regarding SOWs not being ROM picing, internal convo needed, emailed Michelle
Aug 1/23 - V3 sent to Province
July 27/23 - V2 back from Province, question with Chris
July 14/23 - V1 sent to Province
July 14/23 - With Lori C. and Sian for approval
July 12/23 - Decision to remove licenses from this SCO and scribe them at a later date, with internal team for review
July 12/23 - SOW rec'd from vendor, internal review scheduled for today
July 10/23 - Cathy followed up with Vendor
July 6/23 - Cathy getting quotes from vendors 
June 23/23 - Michelle C following up with Vendor quotes
June 19/23 - Cathy emailed Chris to obtain vendor quotes for the external resources
June 19/23 - Followed up and scheduled an internal mtg 
June 15/23 - Draft started, emailed Chris/Cathy for the updated table 
June 13/23 - SOW Rel 4 approved
May 5/23 - SOW with Province who have asked for an early project start, so SCO number assigned so a WBS code can be created"
SDN Release 4,100,project supplied directly by Lori's Completed SCOs consolidated lists v1.0.xlsx,SCO-PROV-515 SDN Release 4 Implementation,24,V7,ADSL,2023-08-08,2023-08-13,6,4,"Aug 8/23 - Province responded with statement regarding SOWs not being ROM picing, internal convo needed, emailed Michelle",Aug 14/23 - V4 back from Province,ADSL/internal work resumed after a Province send without an explicit returned/back/received line; v9 inferred a CSBC interval followed by the next ADSL turn. | A returned/back event appeared without a clearly logged Province submission for the prior ADSL turn; Lori should confirm whether a send event is missing in the source text.,"ADSL/internal work resumed, so a new ADSL editing turn was inferred before the next send/signing event.","Aug 23/23 - Signed
Aug 21/23 - Province agreed to move to Final, with Sian
Aug 15/23 - V5 sent to Province
Aug 14/23 - V4 back from Province
Aug 9/23 - Rian talking to Emma
Aug 8/23 - Province responded with statement regarding SOWs not being ROM picing, internal convo needed, emailed Michelle
Aug 1/23 - V3 sent to Province
July 27/23 - V2 back from Province, question with Chris
July 14/23 - V1 sent to Province
July 14/23 - With Lori C. and Sian for approval
July 12/23 - Decision to remove licenses from this SCO and scribe them at a later date, with internal team for review
July 12/23 - SOW rec'd from vendor, internal review scheduled for today
July 10/23 - Cathy followed up with Vendor
July 6/23 - Cathy getting quotes from vendors 
June 23/23 - Michelle C following up with Vendor quotes
June 19/23 - Cathy emailed Chris to obtain vendor quotes for the external resources
June 19/23 - Followed up and scheduled an internal mtg 
June 15/23 - Draft started, emailed Chris/Cathy for the updated table 
June 13/23 - SOW Rel 4 approved
May 5/23 - SOW with Province who have asked for an early project start, so SCO number assigned so a WBS code can be created"
SDN Release 4,100,project supplied directly by Lori's Completed SCOs consolidated lists v1.0.xlsx,SCO-PROV-515 SDN Release 4 Implementation,24,V9,ADSL,2023-08-15,2023-08-15,1,1,Aug 14/23 - V4 back from Province,Aug 15/23 - V5 sent to Province,,"After the returned/back event, the next ADSL turn ran until the next Province submission. The send/submission date is counted with the sender, per Sam.","Aug 23/23 - Signed
Aug 21/23 - Province agreed to move to Final, with Sian
Aug 15/23 - V5 sent to Province
Aug 14/23 - V4 back from Province
Aug 9/23 - Rian talking to Emma
Aug 8/23 - Province responded with statement regarding SOWs not being ROM picing, internal convo needed, emailed Michelle
Aug 1/23 - V3 sent to Province
July 27/23 - V2 back from Province, question with Chris
July 14/23 - V1 sent to Province
July 14/23 - With Lori C. and Sian for approval
July 12/23 - Decision to remove licenses from this SCO and scribe them at a later date, with internal team for review
July 12/23 - SOW rec'd from vendor, internal review scheduled for today
July 10/23 - Cathy followed up with Vendor
July 6/23 - Cathy getting quotes from vendors 
June 23/23 - Michelle C following up with Vendor quotes
June 19/23 - Cathy emailed Chris to obtain vendor quotes for the external resources
June 19/23 - Followed up and scheduled an internal mtg 
June 15/23 - Draft started, emailed Chris/Cathy for the updated table 
June 13/23 - SOW Rel 4 approved
May 5/23 - SOW with Province who have asked for an early project start, so SCO number assigned so a WBS code can be created"
SDN Release 4,100,project supplied directly by Lori's Completed SCOs consolidated lists v1.0.xlsx,SCO-PROV-515 SDN Release 4 Implementation,24,V9,SIGNINGTIME,2023-08-16,2023-08-23,8,6,Aug 15/23 - V5 sent to Province,Aug 23/23 - Signed,,"The next meaningful event after the send was signing/final workflow, so no new CSBC editing turn was created.","Aug 23/23 - Signed
Aug 21/23 - Province agreed to move to Final, with Sian
Aug 15/23 - V5 sent to Province
Aug 14/23 - V4 back from Province
Aug 9/23 - Rian talking to Emma
Aug 8/23 - Province responded with statement regarding SOWs not being ROM picing, internal convo needed, emailed Michelle
Aug 1/23 - V3 sent to Province
July 27/23 - V2 back from Province, question with Chris
July 14/23 - V1 sent to Province
July 14/23 - With Lori C. and Sian for approval
July 12/23 - Decision to remove licenses from this SCO and scribe them at a later date, with internal team for review
July 12/23 - SOW rec'd from vendor, internal review scheduled for today
July 10/23 - Cathy followed up with Vendor
July 6/23 - Cathy getting quotes from vendors 
June 23/23 - Michelle C following up with Vendor quotes
June 19/23 - Cathy emailed Chris to obtain vendor quotes for the external resources
June 19/23 - Followed up and scheduled an internal mtg 
June 15/23 - Draft started, emailed Chris/Cathy for the updated table 
June 13/23 - SOW Rel 4 approved
May 5/23 - SOW with Province who have asked for an early project start, so SCO number assigned so a WBS code can be created"
MFA for BC SAG,100,project supplied directly by Lori's Completed SCOs consolidated lists v1.0.xlsx,SCO-PROV-516 Amd SCO-443 MFA for BC SAG,25,V1,ADSL,2023-03-22,2023-05-18,58,42,Mar 22/23 - Pricing provided,May 18/23 - V1 sent to Province,,"The lifecycle opened on the ADSL side until the first Province handoff was visible. The send/submission date is counted with the sender, per Sam.","Nov 28/23 - Completed
Nov 27/23 - Final sent to Province 
Nov 27/23 - Province agreed to move to final, with Sian
Nov 6/23 - V12 sent to Province
Oct 27/23 - V11 rec'd; with Cathy/Chris
Oct 25/23 - V10 sent to Province
Oct 24/23 - V9 rec'd from Province
Oct 19/23 - V8.1 submitted to Province
Oct 16/23 - with Cathy
Oct 8/23 - V8.1 with Cathy/Jen
Oct 5/23 - Followed up with Chris
Sept 19/23 - followed up with Chris re: his take-aways from meeting
Sept 11/23 - internal meeting scheduled for Sept 14
Sept 5/23 - V8 send to Province
Aug 22/23 - Question out to Ops again, then back to Cathy
Aug 9/23- V7 back from Province, question with Cathy
Aug 1/23 - V6 sent to Province 
July 17/23 - Emailed group for clarity
July 11/23 - Followed up with Chris again
July 6/23 - Follwed up with Chris/Lori
June 27/23 - Internal question out to Lori and Chris
June 23/23 - V5 back from Province
June 16/23 - V4 sent to Province
June 15/23 - New pricing from Cathy
June 13/23 - Internal meeting scheduled for June 15
June 12/23 - V4 with Lori/Cathy to answer comments
June 8/23 - V3 back from Province
June 5/23 - V2 sent to Province
June 5/23 - With Cathy to format pricing
May 18/23 - V1 sent to Province
May 18/23 - With Sian for approval
May 16/23 - Followed up with Lori
May 10/23 - Sent V1 to Lori for approval
May 3/23 - Followed up with Lori
Apr 26/23 - Sent to Lori for approval
Mar 28/23 - With Cathy
Mar 27/23 - With Cathy/Lori for review
Mar 22/23 - Pricing provided"
MFA for BC SAG,100,project supplied directly by Lori's Completed SCOs consolidated lists v1.0.xlsx,SCO-PROV-516 Amd SCO-443 MFA for BC SAG,25,V2,CSBC,2023-05-19,2023-06-04,17,11,May 18/23 - V1 sent to Province,June 5/23 - With Cathy to format pricing,ADSL/internal work resumed after a Province send without an explicit returned/back/received line; v9 inferred a CSBC interval followed by the next ADSL turn.,Province held the document after the prior send until the next explicit or inferred hand-back.,"Nov 28/23 - Completed
Nov 27/23 - Final sent to Province 
Nov 27/23 - Province agreed to move to final, with Sian
Nov 6/23 - V12 sent to Province
Oct 27/23 - V11 rec'd; with Cathy/Chris
Oct 25/23 - V10 sent to Province
Oct 24/23 - V9 rec'd from Province
Oct 19/23 - V8.1 submitted to Province
Oct 16/23 - with Cathy
Oct 8/23 - V8.1 with Cathy/Jen
Oct 5/23 - Followed up with Chris
Sept 19/23 - followed up with Chris re: his take-aways from meeting
Sept 11/23 - internal meeting scheduled for Sept 14
Sept 5/23 - V8 send to Province
Aug 22/23 - Question out to Ops again, then back to Cathy
Aug 9/23- V7 back from Province, question with Cathy
Aug 1/23 - V6 sent to Province 
July 17/23 - Emailed group for clarity
July 11/23 - Followed up with Chris again
July 6/23 - Follwed up with Chris/Lori
June 27/23 - Internal question out to Lori and Chris
June 23/23 - V5 back from Province
June 16/23 - V4 sent to Province
June 15/23 - New pricing from Cathy
June 13/23 - Internal meeting scheduled for June 15
June 12/23 - V4 with Lori/Cathy to answer comments
June 8/23 - V3 back from Province
June 5/23 - V2 sent to Province
June 5/23 - With Cathy to format pricing
May 18/23 - V1 sent to Province
May 18/23 - With Sian for approval
May 16/23 - Followed up with Lori
May 10/23 - Sent V1 to Lori for approval
May 3/23 - Followed up with Lori
Apr 26/23 - Sent to Lori for approval
Mar 28/23 - With Cathy
Mar 27/23 - With Cathy/Lori for review
Mar 22/23 - Pricing provided"
